zid,statusType,statusText,timeOnZillow,price,pricePerSqFt,zestimate,zestimatePerSqFt,rentZestimate,area,lotSize,lotAreaUnit,beds,baths,address,addressStreet,addressCity,addressState,addressZipcode,latitude,longitude,brokerName,isZillowOwned,detailUrl,image,sourceUrl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080290158,FOR_RENT,Apartment for rent,,1990,1,,,2270,1793,,,4,2,"575 S Braddock Ave FLOOR 2, Pittsburgh, PA 15221",575 S Braddock Ave FLOOR 2,Pittsburgh,PA,15221,40.44033,-79.89746,,FALSE,https://www.zillow.com/homedetails/575-S-Braddock-Ave-FLOOR-2-Pittsburgh-PA-15221/2080290158_zpid/,https://photos.zillowstatic.com/fp/0cf949fb377e25ef9213375bdd0c48c7-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/17_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A18%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088309334,FOR_RENT,Apartment for rent,,749,1,,,763,575,,,1,1,"600-631 Deborah Jane Dr, Pittsburgh, PA 15239",600-631 Deborah Jane Dr,Pittsburgh,PA,15239,40.480003,-79.77639,,FALSE,https://www.zillow.com/homedetails/600-631-Deborah-Jane-Dr-Pittsburgh-PA-15239/2088309334_zpid/,https://photos.zillowstatic.com/fp/dd4a4396cd2b468c89ff4eecb9552af3-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/17_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A18%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086776714,FOR_RENT,Townhouse for rent,,1225,1,229500,209,1246,1100,,,2,1,"2234 Larkins Way, Pittsburgh, PA 15203",2234 Larkins Way,Pittsburgh,PA,15203,40.426872,-79.97341,,FALSE,https://www.zillow.com/homedetails/2234-Larkins-Way-Pittsburgh-PA-15203/2086776714_zpid/,https://photos.zillowstatic.com/fp/bf23c20ef86a820ec8cabc8424abbbee-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/17_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A18%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11515110,FOR_RENT,House for rent,,1300,1,174900,124,1485,1416,869,sqft,2,1,"4520 Liberty Ave, Pittsburgh, PA 15224",4520 Liberty Ave,Pittsburgh,PA,15224,40.462593,-79.95127,,FALSE,https://www.zillow.com/homedetails/4520-Liberty-Ave-Pittsburgh-PA-15224/11515110_zpid/,https://photos.zillowstatic.com/fp/d7e8bd3cfaf35e3c6c4817de08880b4b-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/17_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A18%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11561867,FOR_RENT,House for rent,,1661,1,236400,175,1649,1348,3049,sqft,3,2,"659 Mayville Ave, Pittsburgh, PA 15226",659 Mayville Ave,Pittsburgh,PA,15226,40.40184,-80.01229,,FALSE,https://www.zillow.com/homedetails/659-Mayville-Ave-Pittsburgh-PA-15226/11561867_zpid/,https://photos.zillowstatic.com/fp/1c4d76e4da95c78dfa56e8fe1704c5b8-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/17_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A18%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11612342,FOR_RENT,House for rent,,1590,2,191000,227,1198,840,572,sqft,2,1,"5320 Natrona Way, Pittsburgh, PA 15201",5320 Natrona Way,Pittsburgh,PA,15201,40.481667,-79.95062,,FALSE,https://www.zillow.com/homedetails/5320-Natrona-Way-Pittsburgh-PA-15201/11612342_zpid/,https://photos.zillowstatic.com/fp/c930be82ddecc477d2eb603b6bee16c1-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/17_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A18%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11358603,FOR_RENT,House for rent,,3490,2,456600,200,2985,2280,9000,sqft,4,2.5,"219 Main Entrance Dr, Pittsburgh, PA 15228",219 Main Entrance Dr,Pittsburgh,PA,15228,40.370323,-80.04448,,FALSE,https://www.zillow.com/homedetails/219-Main-Entrance-Dr-Pittsburgh-PA-15228/11358603_zpid/,https://photos.zillowstatic.com/fp/d5c1ba168427597482c9f46ac017ee8f-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/17_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A18%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11420651,FOR_RENT,House for rent,,1575,1,,,1855,1200,1350,sqft,3,1,"40 Van Braam St, Pittsburgh, PA 15219",40 Van Braam St,Pittsburgh,PA,15219,40.437256,-79.98288,,FALSE,https://www.zillow.com/homedetails/40-Van-Braam-St-Pittsburgh-PA-15219/11420651_zpid/,https://photos.zillowstatic.com/fp/decf529e94f723b2801ce2195a20f9d8-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/17_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A18%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11278754,FOR_RENT,Townhouse for rent,,1295,1,295300,183,1669,1613,6056,sqft,3,1,"1640 Jancey St, Pittsburgh, PA 15206",1640 Jancey St,Pittsburgh,PA,15206,40.483784,-79.9281,,FALSE,https://www.zillow.com/homedetails/1640-Jancey-St-Pittsburgh-PA-15206/11278754_zpid/,https://photos.zillowstatic.com/fp/4082e15b6bbcc3195a56205c1729597f-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/17_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A18%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079520179,FOR_RENT,Townhouse for rent,,850,,202000,,881,,,,1,1,"2933 W Liberty Ave, Pittsburgh, PA 15216",2933 W Liberty Ave,Pittsburgh,PA,15216,40.394318,-80.03485,,FALSE,https://www.zillow.com/homedetails/2933-W-Liberty-Ave-Pittsburgh-PA-15216/2079520179_zpid/,https://photos.zillowstatic.com/fp/d2dc8f72c7f2914663e7f9ac5d8b8ac7-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/17_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A18%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11550337,FOR_RENT,House for rent,,1455,1,128300,72,1357,1786,2879,sqft,3,1,"297 W Elizabeth St, Pittsburgh, PA 15207",297 W Elizabeth St,Pittsburgh,PA,15207,40.40686,-79.94605,,FALSE,https://www.zillow.com/homedetails/297-W-Elizabeth-St-Pittsburgh-PA-15207/11550337_zpid/,https://photos.zillowstatic.com/fp/efdbf18534fa219fbf122908324df038-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/17_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A18%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11356911,FOR_RENT,House for rent,,1425,1,190300,147,1649,1296,3500,sqft,3,2,"3109 May St, Pittsburgh, PA 15234",3109 May St,Pittsburgh,PA,15234,40.37145,-80.00394,,FALSE,https://www.zillow.com/homedetails/3109-May-St-Pittsburgh-PA-15234/11356911_zpid/,https://photos.zillowstatic.com/fp/47b882f94c0f07f4144de60cb96e8b4e-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/17_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A18%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11534534,FOR_RENT,House for rent,,1895,1,140200,91,1722,1536,0.269031221,acres,4,3,"231 Maurice Ct, Pittsburgh, PA 15235",231 Maurice Ct,Pittsburgh,PA,15235,40.445614,-79.80302,,FALSE,https://www.zillow.com/homedetails/231-Maurice-Ct-Pittsburgh-PA-15235/11534534_zpid/,https://photos.zillowstatic.com/fp/5dc88a8bb8fb53c12418e62db6b47f4c-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/17_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A18%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11308504,FOR_RENT,House for rent,,1395,1,205854,173,1415,1192,2800,sqft,3,1,"2620 Salisbury St, Pittsburgh, PA 15210",2620 Salisbury St,Pittsburgh,PA,15210,40.4183,-79.970375,,FALSE,https://www.zillow.com/homedetails/2620-Salisbury-St-Pittsburgh-PA-15210/11308504_zpid/,https://photos.zillowstatic.com/fp/ec761b2eec1f3be4d1e0733da242085d-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/17_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A18%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11314837,FOR_RENT,House for rent,,1050,1,95800,93,1014,1032,1742,sqft,2,1,"25 Millbridge St, Pittsburgh, PA 15210",25 Millbridge St,Pittsburgh,PA,15210,40.423405,-79.99559,,FALSE,https://www.zillow.com/homedetails/25-Millbridge-St-Pittsburgh-PA-15210/11314837_zpid/,https://photos.zillowstatic.com/fp/22786f9e1dd0e623c61b4b0f384adf59-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/17_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A18%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11474719,FOR_RENT,House for rent,,1799,1,171500,124,1772,1386,1320,sqft,3,2,"111 S 12th St, Pittsburgh, PA 15203",111 S 12th St,Pittsburgh,PA,15203,40.427147,-79.98619,,FALSE,https://www.zillow.com/homedetails/111-S-12th-St-Pittsburgh-PA-15203/11474719_zpid/,https://photos.zillowstatic.com/fp/12609c2c138d00c2678fcb9189d668bc-p_e.jpg,https://www.zillow.com/pittsburgh-pa/rentals/17_p/?searchQueryState=%7B%22usersSearchTerm%22%3A%22Pittsburgh%2C%20PA%22%2C%22mapBounds%22%3A%7B%22west%22%3A-80.87495612317942%2C%22east%22%3A-79.26820563489817%2C%22south%22%3A40.138350394027405%2C%22north%22%3A40.84746586480198%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22category%22%3A%22cat1%22%2C%22pagination%22%3A%7B%22currentPage%22%3A18%7D%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
